Assessment_Sequence_ID,Student_ID,Student or LA,PRE Agree To Participate,PRE Submitted,PRE Duration (Seconds),POST Agree To Participate,POST Submitted,POST Duration (Seconds),PRE % Answered,POST % Answered,PRE-score,POST-score,Effect-size,Learning_gain,male,female,transgender,other,Hispanic,white,black,asian,american_indian,hawaiian_or_other_pacific_islander,other,Year_in_school,First_time,0min_week_wLA,1-5min_week_wLA,6-15min_week_wLA,16-30min_week_wLA,30+min_week_wLA
342,3488,0,I agree to participate,2016-02-01 06:39:29,531.859,,,,100,,38.46153846,,,,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
514,13145,0,I agree to participate,2016-09-02 11:11:28,710.349,,,,100,,33.33333333,,,,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
342,9919,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
517,13700,0,I agree to participate,2016-08-31 08:53:48,588.967,,,,100,,40.90909091,,,,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
157,3925,0,I agree to participate,2015-09-29 00:00:00,1534.628,I agree to participate,2015-12-09 00:00:00,2104.656,100,100,12.76595745,89.36170213,3.618005989,0.87804878,1,0,0,0,1,1,0,0,0,0,0,2nd,1,1,0,0,0,0
286,3432,0,I agree to participate,2016-01-23 17:05:17,1048.005,I agree to participate,2016-04-24 18:39:31,332.072,100,100,58.33333333,70.83333333,0.711934474,0.3,0,1,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
297,8006,0,I agree to participate,2016-01-25 09:15:15,1531.059,I agree to participate,2016-04-27 07:57:11,141.161,100,100,30,26.66666667,-0.280975743,-0.047619048,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
509,12643,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
137,3377,0,I agree to participate,2015-09-11 00:00:00,586.159,I agree to participate,2015-12-05 00:00:00,527.629,100,100,95,85,-0.475016352,-2,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
191,4685,0,I agree to participate,2016-01-02 19:30:02,885.528,I agree to participate,2016-04-08 08:03:32,680.895,100,100,73.33333333,93.33333333,1.028204448,0.75,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
329,9208,0,I agree to participate,2016-01-28 16:13:16,248.374,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
469,11695,0,I agree to participate,2016-08-23 21:12:08,1344.337,,,,100,,97.87234043,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
286,8500,0,I agree to participate,2016-01-22 16:42:16,745.964,I agree to participate,2016-04-23 08:51:33,413.875,100,100,54.16666667,50,-0.237311491,-0.090909091,0,1,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
137,3170,0,I agree to participate,2015-09-11 00:00:00,12867.511,I agree to participate,2015-12-05 00:00:00,925.092,100,100,30,50,0.950032704,0.285714286,0,1,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
291,7793,0,I agree to participate,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,0,3rd,1,1,0,0,0,0
281,7657,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
304,8168,,I do not agree to participate,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
280,2649,0,I agree to participate,2016-01-28 19:01:55,1550.476,I agree to participate,2016-05-02 15:16:48,1147.66,100,100,34.375,56.25,2.062311002,0.333333333,0,1,0,0,1,1,0,0,0,0,0,3rd,1,1,0,0,0,0
393,11323,0,I agree to participate,2016-08-24 16:36:13,646.891,,,,100,,17.0212766,,,,0,1,0,0,1,0,0,0,0,0,1,4th,1,1,0,0,0,0
542,14452,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
516,13384,0,I agree to participate,2016-08-31 16:50:18,173.87,,,,100,,29.16666667,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
517,13668,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
148,49,0,I agree to participate,2015-09-03 00:00:00,888.721,,,,100,,53.125,,,,1,0,0,0,0,0,1,0,0,0,0,2nd,1,1,0,0,0,0
49,2305,0,I agree to participate,2015-09-14 00:00:00,1810.205,I agree to participate,2015-12-09 20:44:31,74.859,100,100,28.125,18.75,-0.944009527,-0.130434783,1,0,0,0,1,0,0,0,0,0,1,5th,1,1,0,0,0,0
333,9302,0,I agree to participate,2016-01-31 15:54:28,1251.484,I agree to participate,2016-05-19 16:27:44,190.692,100,93.61702128,10.63829787,6.382978723,-0.78389373,-0.047619048,0,1,0,0,0,1,0,0,0,0,0,2nd,0,1,0,0,0,0
517,12035,0,I agree to participate,2016-08-30 20:56:27,532.174,,,,100,,68.18181818,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
342,9823,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
335,9524,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
17,1412,0,I agree to participate,2015-08-28 00:00:00,440.254,I agree to participate,2015-12-07 20:07:57,166.1,100,100,8.510638298,19.14893617,0.448500517,0.11627907,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
263,6299,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
305,8145,0,I agree to participate,2016-01-26 14:53:36,3187.973,,,,100,,46.66666667,,,,1,0,0,0,1,1,0,0,0,0,0,1st,1,1,0,0,0,0
157,4087,0,I agree to participate,2015-09-29 00:00:00,1236.335,,,,100,,25.53191489,,,,1,0,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
48,2284,0,I agree to participate,2015-09-11 00:00:00,1504.878,I agree to participate,2015-12-09 09:21:36,2590.251,100,100,18.75,25,0.482259219,0.076923077,1,0,0,0,0,1,0,0,0,0,0,5th,1,1,0,0,0,0
268,6745,0,I agree to participate,2016-01-25 16:51:00,284.386,,,,96.66666667,,36.66666667,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
391,10550,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
61,3757,0,I agree to participate,2015-09-14 00:00:00,1137.251,,,,100,,56.66666667,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
514,13264,0,I agree to participate,2016-09-02 09:55:53,1083.116,,,,100,,41.66666667,,,,0,1,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
307,8212,0,I agree to participate,2016-01-28 12:10:54,600.989,,,,100,,33.33333333,,,,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
153,3995,0,I agree to participate,2015-09-30 00:00:00,1265.31,I agree to participate,2015-12-07 16:37:33,1163.865,100,100,36.66666667,70,2.178374597,0.526315789,1,0,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
199,2097,0,I agree to participate,2016-01-20 22:58:51,1160.165,,,,100,,30,,,,1,0,0,0,0,0,1,0,0,0,0,2nd,1,1,0,0,0,0
167,2812,0,I agree to participate,2015-09-14 00:00:00,763.457,,,,100,,20,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
263,6342,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
467,11408,0,I agree to participate,2016-08-21 17:31:45,1455.526,,,,100,,33.33333333,,,,0,1,0,0,1,0,0,0,0,0,1,2nd,1,1,0,0,0,0
30,1650,0,I agree to participate,2015-09-07 00:00:00,1101.508,,,,100,,36.36363636,,,,1,0,0,0,1,1,0,0,0,0,0,3rd,1,1,0,0,0,0
157,3954,0,I agree to participate,2015-09-29 00:00:00,3984.508,,,,100,,97.87234043,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
297,8036,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
467,11516,,I do not agree to participate,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
137,3408,0,I agree to participate,2015-09-11 00:00:00,674.796,I agree to participate,2015-12-05 00:00:00,766.912,100,100,60,50,-0.475016352,-0.25,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
249,5633,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
137,3238,0,I agree to participate,2015-09-11 00:00:00,1105.962,I agree to participate,2015-12-07 08:58:27,484.936,100,100,85,95,0.475016352,0.666666667,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
467,11434,0,I agree to participate,2016-08-21 16:26:29,350.213,,,,100,,29.16666667,,,,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
375,10549,0,I agree to participate,2016-07-15 23:05:06,855.145,I agree to participate,2016-08-10 17:44:23,1786.569,100,100,62.5,83.33333333,1.374677542,0.555555556,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
434,12215,0,I agree to participate,2016-08-24 14:34:17,346.579,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,Graduate,1,1,0,0,0,0
394,11341,0,I agree to participate,2016-08-24 14:30:32,498.733,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
342,7146,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
162,4051,0,I agree to participate,2015-10-01 00:00:00,1465.906,,,,100,,36.66666667,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
137,3204,0,I agree to participate,2015-09-11 00:00:00,1198.86,I agree to participate,2015-12-05 00:00:00,149.146,100,100,80,55,-1.18754088,-1.25,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
77,3486,0,I agree to participate,2015-09-07 00:00:00,1738.309,I agree to participate,2015-12-15 20:32:47,659.804,100,100,76.59574468,100,0.860999715,1,1,0,0,0,0,0,1,0,0,0,0,1st,1,1,0,0,0,0
565,15065,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
280,2684,0,I agree to participate,2016-01-25 17:40:26,359.909,I agree to participate,2016-05-02 17:34:38,1103.453,100,100,21.875,9.375,-1.17846343,-0.16,0,1,0,0,0,0,0,0,0,1,0,3rd,0,1,0,0,0,0
322,8913,0,I agree to participate,2016-01-26 12:21:38,596.83,I agree to participate,,,100,,75,,,,1,0,0,0,1,0,0,0,0,0,1,2nd,1,1,0,0,0,0
415,10576,0,I agree to participate,2016-08-22 20:25:53,616.237,,,,100,,40.625,,,,0,1,0,0,1,0,0,0,0,0,1,5th,1,1,0,0,0,0
393,11351,0,I agree to participate,2016-08-23 16:37:05,1299.036,,,,100,,12.76595745,,,,0,1,0,0,1,0,0,0,1,0,0,2nd,1,1,0,0,0,0
542,7663,0,I agree to participate,2016-09-01 11:49:31,1493.981,,,,100,,37.5,,,,0,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
286,3155,0,I agree to participate,2016-01-24 13:28:32,670.049,I agree to participate,2016-04-25 23:37:01,685.863,100,100,45.83333333,87.5,2.373114913,0.769230769,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
516,13425,0,I agree to participate,2016-08-31 19:01:31,178.45,,,,100,,20.83333333,,,,0,1,0,0,0,1,0,0,0,0,0,4th,0,1,0,0,0,0
403,11837,0,I agree to participate,2016-08-23 08:58:09,604.246,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
281,7637,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
536,14209,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
359,8238,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
389,8782,0,I agree to participate,2016-08-25 14:07:48,797.505,,,,100,,30,,,,0,1,0,0,1,0,0,0,0,0,1,2nd,1,1,0,0,0,0
135,702,0,I agree to participate,2015-09-01 00:00:00,947.844,I agree to participate,2015-11-10 00:00:00,1051.651,100,100,43.33333333,93.33333333,2.955435232,0.882352941,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
18,1441,0,I agree to participate,2015-08-28 00:00:00,1157.946,,,,100,,17.0212766,,,,0,1,0,0,0,1,0,0,0,0,0,5th,1,1,0,0,0,0
17,1141,0,I agree to participate,2015-08-28 00:00:00,919.297,I agree to participate,2015-12-07 10:07:57,105.205,100,100,19.14893617,19.14893617,0,0,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
342,7020,0,I agree to participate,2016-02-01 10:47:47,486.164,,,,100,,69.23076923,,,,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
534,14114,0,I agree to participate,2016-09-01 09:57:16,388.095,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
286,8410,0,I agree to participate,2016-01-27 08:06:03,789.132,I agree to participate,,,100,,75,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
496,11994,0,I agree to participate,2016-08-24 15:22:10,566.201,,,,100,,19.35483871,,,,1,0,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
159,3897,0,I agree to participate,2015-09-26 00:00:00,1061.665,I agree to participate,2015-12-08 13:06:28,977.804,100,100,26.66666667,46.66666667,1.410239649,0.272727273,1,0,0,0,1,0,0,0,0,0,1,3rd,1,1,0,0,0,0
135,628,0,,,,I agree to participate,2015-11-10 00:00:00,1303.978,,100,,90,,,1,0,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
548,14580,0,I agree to participate,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,0,0,3rd,1,1,0,0,0,0
251,5681,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
333,9256,0,I agree to participate,2016-01-31 16:00:33,2273.156,I agree to participate,2016-05-20 00:22:51,563.022,100,100,14.89361702,8.510638298,-1.175840595,-0.075,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
334,9357,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
473,4949,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
43,2161,0,I agree to participate,2015-09-14 00:00:00,374.015,I agree to participate,2015-12-08 08:19:42,1150.298,100,100,25,37.5,0.909183415,0.166666667,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
350,1890,0,I agree to participate,2016-02-13 11:30:18,2159.815,I agree to participate,2016-04-30 16:28:01,723.242,100,100,28.125,37.5,0.604373022,0.130434783,0,1,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
381,10355,0,I agree to participate,2016-05-31 20:19:10,985.428,I agree to participate,2016-08-01 18:44:42,1024.285,100,100,20,20,0,0,0,1,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
467,8792,0,I agree to participate,2016-08-26 18:33:20,406.054,,,,100,,33.33333333,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
279,2616,0,I agree to participate,2016-01-24 13:27:59,161.733,I agree to participate,2016-05-02 20:05:58,633.34,100,100,13.33333333,13.33333333,0,0,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
137,3269,0,I agree to participate,2015-09-11 00:00:00,1921.967,I agree to participate,2015-12-05 00:00:00,1580.827,100,100,75,85,0.475016352,0.4,0,1,0,0,1,1,0,0,0,0,0,4th,1,1,0,0,0,0
257,5819,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
273,7297,0,I agree to participate,2016-01-20 11:24:50,848.364,I agree to participate,2016-04-28 09:34:18,1110.065,100,100,60,86.66666667,1.339674582,0.666666667,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
137,3415,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
477,5031,0,I agree to participate,2016-08-29 11:18:08,95.521,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,5th,0,1,0,0,0,0
587,15604,0,I agree to participate,2016-09-02 09:42:09,494.527,,,,100,,26.92307692,,,,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
162,4081,0,I agree to participate,2015-10-01 00:00:00,1390.98,,,,100,,86.66666667,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
77,3517,0,I agree to participate,2015-09-07 00:00:00,1554.772,I agree to participate,2015-12-13 08:46:57,11650.451,100,100,14.89361702,59.57446809,1.643726728,0.525,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
565,15095,0,I agree to participate,2016-09-02 01:25:47,923.756,,,,100,,20,,,,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
220,7016,0,I agree to participate,2016-01-20 07:27:46,1423.726,I agree to participate,2016-04-25 07:46:42,2649.084,100,100,18.75,28.125,0.721367328,0.115384615,0,1,0,0,0,0,0,1,0,0,0,3rd,1,1,0,0,0,0
306,8180,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
286,8518,0,I agree to participate,2016-01-27 19:34:20,285.936,I agree to participate,2016-04-29 17:02:13,11790.463,100,100,33.33333333,58.33333333,1.423868948,0.375,0,1,0,0,0,0,1,0,0,0,0,2nd,1,1,0,0,0,0
285,5052,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
259,5984,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
514,12973,,I agree to participate,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
564,15038,0,I agree to participate,2016-09-02 19:06:56,1254.464,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,4th,0,1,0,0,0,0
309,8275,0,I agree to participate,2016-01-22 15:48:06,207.474,,,,100,,25,,,,1,0,0,0,0,0,0,1,0,0,0,3rd,1,1,0,0,0,0
259,6062,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
514,13287,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
509,12713,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
335,9477,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
135,655,0,I agree to participate,,,I agree to participate,2015-11-10 00:00:00,1301.443,,100,,83.33333333,,,1,0,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
286,8424,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
308,8250,0,I agree to participate,2016-01-24 21:16:51,66.738,,,,100,,50,,,,1,0,0,0,1,1,0,0,0,0,0,3rd,1,1,0,0,0,0
286,8429,0,I agree to participate,2016-01-25 16:16:43,379.677,I agree to participate,2016-04-24 19:47:33,260.515,100,100,45.83333333,62.5,0.949245965,0.307692308,1,0,0,0,0,0,1,0,0,0,0,1st,1,1,0,0,0,0
207,21,0,,,,I agree to participate,2016-04-28 18:42:55,238.204,,100,,31.25,,,0,1,0,0,0,0,1,0,0,0,0,4th,1,1,0,0,0,0
549,14603,0,I agree to participate,2016-09-01 10:16:02,639.712,,,,100,,23.33333333,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
342,9799,0,I agree to participate,2016-02-04 17:08:59,473.83,,,,100,,7.692307692,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
133,278,0,I agree to participate,2015-09-01 00:00:00,2513.598,I agree to participate,2015-11-07 00:00:00,455.423,100,100,40,76.66666667,2.20034901,0.611111111,1,0,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
298,8039,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
509,12730,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
527,13992,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
44,2189,0,,,,I agree to participate,2015-12-08 17:08:15,1094.908,,100,,25,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
514,13008,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
265,6689,0,I agree to participate,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
137,3067,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
150,1094,0,I agree to participate,2015-09-14 00:00:00,579.574,I agree to participate,2015-12-10 11:01:11,629.172,100,100,50,76.66666667,1.213344334,0.533333333,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
222,7183,0,I agree to participate,2016-01-20 11:26:20,1434.401,I agree to participate,2016-04-25 11:22:19,990.644,100,100,40.625,46.875,0.47535634,0.105263158,0,1,0,0,1,0,1,0,0,0,0,2nd,1,1,0,0,0,0
137,2958,0,I agree to participate,2015-09-11 00:00:00,329.984,I agree to participate,2015-12-05 00:00:00,512.246,100,100,95,95,0,0,0,1,0,0,1,1,0,0,0,0,0,1st,1,1,0,0,0,0
135,682,0,I agree to participate,,,I agree to participate,2015-11-10 00:00:00,425.911,,96.66666667,,56.66666667,,,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
204,12,0,,,,I agree to participate,2016-04-28 18:40:08,184.884,,90.32258065,,19.35483871,,,1,0,0,0,0,0,1,0,0,0,0,3rd,1,1,0,0,0,0
535,14175,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
304,8164,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
253,5715,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
516,13473,0,I agree to participate,2016-08-30 20:57:11,963.896,,,,100,,33.33333333,,,,0,1,0,0,0,1,0,0,0,0,0,5th,1,1,0,0,0,0
508,12548,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
514,13003,0,I agree to participate,2016-09-01 21:45:46,945.626,,,,100,,66.66666667,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
255,5768,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
137,3188,0,I agree to participate,2015-09-11 00:00:00,1373.422,I agree to participate,,,100,,30,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
316,8696,0,I agree to participate,2016-01-24 22:36:49,511.224,,,,100,,31.81818182,,,,0,1,0,0,1,1,0,0,0,0,0,1st,1,1,0,0,0,0
387,10472,0,I agree to participate,2016-06-30 06:08:17,312.112,I agree to participate,2016-07-27 06:55:26,767.592,100,100,12.5,53.125,2.405685665,0.464285714,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
338,9767,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
286,3427,0,I agree to participate,2016-01-22 17:44:34,543.508,I agree to participate,2016-04-27 11:24:52,463.832,100,100,29.16666667,45.83333333,0.949245965,0.235294118,0,1,0,0,1,0,0,0,1,0,0,1st,1,1,0,0,0,0
286,3132,0,I agree to participate,2016-01-25 07:30:48,1558.659,I agree to participate,2016-04-29 19:08:13,1190.538,100,100,70.83333333,70.83333333,0,0,1,0,0,0,0,1,0,0,0,0,0,5th,0,1,0,0,0,0
588,7670,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
587,15624,0,I agree to participate,2016-09-02 09:42:51,623.809,,,,100,,19.23076923,,,,0,0,0,1,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
133,356,0,I agree to participate,2015-09-01 00:00:00,970.276,I agree to participate,2015-11-07 00:00:00,1086.535,100,100,26.66666667,66.66666667,2.400380738,0.545454545,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
135,712,0,I agree to participate,2015-09-01 00:00:00,777.098,I agree to participate,2015-11-10 00:00:00,657.798,100,100,76.66666667,90,0.788116062,0.571428571,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
17,1166,0,I agree to participate,2015-08-28 00:00:00,2078.647,I agree to participate,2015-12-07 07:47:54,932.17,100,100,19.14893617,57.44680851,1.614601861,0.473684211,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
152,4104,0,I agree to participate,2015-11-11 00:00:00,1578.219,I agree to participate,2015-12-05 00:00:00,3097.498,100,100,16.66666667,30,0.703142745,0.16,0,1,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
275,7470,0,I agree to participate,2016-01-27 17:02:28,926.55,I agree to participate,2016-05-03 13:16:03,1268.728,100,100,43.75,43.75,0,0,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
190,4351,0,I agree to participate,2016-01-02 23:00:04,1030.316,I agree to participate,,,100,,30,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
317,9017,0,I agree to participate,2016-01-31 21:25:27,624.489,I agree to participate,2016-05-07 18:16:19,1306.674,100,100,46.15384615,80.76923077,2.401113319,0.642857143,1,0,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
17,1253,0,I agree to participate,2015-08-28 00:00:00,3227.134,,,,100,,14.89361702,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
514,13038,0,I agree to participate,2016-09-03 17:10:31,650.495,,,,100,,37.5,,,,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
494,11890,0,I agree to participate,2016-08-25 13:36:51,251.5,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
253,5747,0,I agree to participate,2016-01-22 09:43:04,963.184,,,,100,,45.45454545,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
17,1360,0,I agree to participate,2015-08-28 00:00:00,1613.444,I agree to participate,2015-12-09 15:06:36,139.828,100,100,19.14893617,17.0212766,-0.089700103,-0.026315789,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
283,7694,0,,,,I agree to participate,2016-05-02 14:46:09,678.633,,100,,37.5,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
137,3102,0,I agree to participate,2015-09-11 00:00:00,1092.699,,,,100,,65,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
531,14100,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
261,6090,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
137,2991,0,I agree to participate,2015-09-11 00:00:00,1071.758,I agree to participate,2015-12-05 00:00:00,664.971,100,100,60,70,0.475016352,0.25,0,1,0,0,1,1,0,0,0,0,0,1st,1,1,0,0,0,0
